commune,timestamp,temperature_c,humidite_pct,rayonnement_solaire_wm2,vitesse_vent_kmh,precipitation_mm,date,day,day_of_week,month,season,hour
Toulon,2023-10-10 23:00:00,22.4,46.2,22.9,14.9,0.0,2023-10-10,10,1,10,Automne,23
Toulon,2023-10-11 00:00:00,14.2,93.5,28.0,15.2,0.0,2023-10-11,11,2,10,Automne,0
Toulon,2023-10-11 01:00:00,14.0,33.6,2.3,1.2,0.0,2023-10-11,11,2,10,Automne,1
Toulon,2023-10-11 02:00:00,17.3,93.6,2.2,3.3,0.0,2023-10-11,11,2,10,Automne,2
Toulon,2023-10-11 03:00:00,16.3,35.9,44.5,5.5,1.7,2023-10-11,11,2,10,Automne,3
Toulon,2023-10-11 04:00:00,17.7,37.5,27.0,12.8,0.0,2023-10-11,11,2,10,Automne,4
Toulon,2023-10-11 05:00:00,21.9,45.6,34.5,5.4,0.0,2023-10-11,11,2,10,Automne,5
Toulon,2023-10-11 06:00:00,9.8,62.3,78.1,32.3,0.0,2023-10-11,11,2,10,Automne,6
Toulon,2023-10-11 07:00:00,22.9,36.6,240.9,8.7,0.0,2023-10-11,11,2,10,Automne,7
Toulon,2023-10-11 08:00:00,21.9,42.9,698.7,9.4,0.0,2023-10-11,11,2,10,Automne,8
Toulon,2023-10-11 09:00:00,21.7,52.4,335.4,21.6,14.9,2023-10-11,11,2,10,Automne,9
Toulon,2023-10-11 10:00:00,21.2,66.7,528.8,2.4,0.0,2023-10-11,11,2,10,Automne,10
Toulon,2023-10-11 11:00:00,18.3,61.3,545.2,36.3,1.1,2023-10-11,11,2,10,Automne,11
Toulon,2023-10-11 12:00:00,9.3,43.4,741.2,29.3,12.6,2023-10-11,11,2,10,Automne,12
Toulon,2023-10-11 13:00:00,10.7,31.0,52.1,0.3,0.0,2023-10-11,11,2,10,Automne,13
Toulon,2023-10-11 14:00:00,19.3,75.6,671.9,28.3,0.0,2023-10-11,11,2,10,Automne,14
Toulon,2023-10-11 15:00:00,15.6,83.3,301.6,15.2,0.0,2023-10-11,11,2,10,Automne,15
Toulon,2023-10-11 16:00:00,12.7,59.6,214.7,26.2,0.0,2023-10-11,11,2,10,Automne,16
Toulon,2023-10-11 17:00:00,15.9,48.2,444.0,15.3,0.0,2023-10-11,11,2,10,Automne,17
Toulon,2023-10-11 18:00:00,12.7,80.3,501.5,13.9,0.0,2023-10-11,11,2,10,Automne,18
Toulon,2023-10-11 19:00:00,19.3,89.4,538.6,26.4,0.0,2023-10-11,11,2,10,Automne,19
Toulon,2023-10-11 20:00:00,18.0,34.8,187.7,14.6,10.2,2023-10-11,11,2,10,Automne,20
Toulon,2023-10-11 21:00:00,15.2,55.6,19.5,9.9,0.0,2023-10-11,11,2,10,Automne,21
Toulon,2023-10-11 22:00:00,17.9,30.4,45.9,23.3,3.3,2023-10-11,11,2,10,Automne,22
Toulon,2023-10-11 23:00:00,11.2,35.6,17.8,5.4,11.2,2023-10-11,11,2,10,Automne,23
Toulon,2023-10-12 00:00:00,11.4,89.9,0.3,23.4,0.0,2023-10-12,12,3,10,Automne,0
Toulon,2023-10-12 01:00:00,13.9,92.7,48.6,17.5,13.1,2023-10-12,12,3,10,Automne,1
Toulon,2023-10-12 02:00:00,22.1,33.4,49.9,4.6,0.0,2023-10-12,12,3,10,Automne,2
Toulon,2023-10-12 03:00:00,21.1,33.1,46.3,18.8,0.0,2023-10-12,12,3,10,Automne,3
Toulon,2023-10-12 04:00:00,11.1,84.2,46.7,31.9,5.8,2023-10-12,12,3,10,Automne,4
Toulon,2023-10-12 05:00:00,18.4,48.7,46.3,17.5,4.7,2023-10-12,12,3,10,Automne,5
Toulon,2023-10-12 06:00:00,11.0,71.0,757.9,20.9,13.2,2023-10-12,12,3,10,Automne,6
Toulon,2023-10-12 07:00:00,20.7,30.7,110.1,20.2,4.8,2023-10-12,12,3,10,Automne,7
Toulon,2023-10-12 08:00:00,13.8,60.1,394.3,35.6,7.4,2023-10-12,12,3,10,Automne,8
Toulon,2023-10-12 09:00:00,10.7,58.1,668.7,8.7,0.0,2023-10-12,12,3,10,Automne,9
Toulon,2023-10-12 10:00:00,19.6,54.5,435.3,32.7,0.0,2023-10-12,12,3,10,Automne,10
Toulon,2023-10-12 11:00:00,15.2,89.6,335.8,38.5,0.0,2023-10-12,12,3,10,Automne,11
Toulon,2023-10-12 12:00:00,10.3,45.4,297.9,28.4,0.0,2023-10-12,12,3,10,Automne,12
Toulon,2023-10-12 13:00:00,22.8,45.4,287.9,35.8,0.0,2023-10-12,12,3,10,Automne,13
Toulon,2023-10-12 14:00:00,19.2,55.8,458.2,15.4,6.4,2023-10-12,12,3,10,Automne,14
Toulon,2023-10-12 15:00:00,15.1,86.4,25.7,33.7,0.0,2023-10-12,12,3,10,Automne,15
Toulon,2023-10-12 16:00:00,19.0,52.9,183.2,31.9,0.0,2023-10-12,12,3,10,Automne,16
Toulon,2023-10-12 17:00:00,9.1,57.2,621.6,20.7,0.0,2023-10-12,12,3,10,Automne,17
Toulon,2023-10-12 18:00:00,11.7,60.0,74.4,34.0,0.0,2023-10-12,12,3,10,Automne,18
Toulon,2023-10-12 19:00:00,18.1,92.3,28.1,15.0,0.0,2023-10-12,12,3,10,Automne,19
Toulon,2023-10-12 20:00:00,20.2,69.9,224.1,18.5,11.6,2023-10-12,12,3,10,Automne,20
Toulon,2023-10-12 22:00:00,14.5,89.7,24.6,14.0,0.0,2023-10-12,12,3,10,Automne,22
Toulon,2023-10-12 23:00:00,21.3,89.2,30.4,19.2,0.0,2023-10-12,12,3,10,Automne,23
Toulon,2023-10-13 00:00:00,19.9,93.3,24.8,21.1,0.0,2023-10-13,13,4,10,Automne,0
Toulon,2023-10-13 01:00:00,17.049999999999997,35.6,35.3,27.1,10.9,2023-10-13,13,4,10,Automne,1
Toulon,2023-10-13 02:00:00,14.2,54.9,8.2,28.7,0.0,2023-10-13,13,4,10,Automne,2
Toulon,2023-10-13 03:00:00,9.3,75.2,23.1,37.4,0.0,2023-10-13,13,4,10,Automne,3
Toulon,2023-10-13 04:00:00,10.8,43.0,3.4,30.9,0.0,2023-10-13,13,4,10,Automne,4
Toulon,2023-10-13 05:00:00,18.6,86.3,7.1,30.0,0.0,2023-10-13,13,4,10,Automne,5
Toulon,2023-10-13 06:00:00,16.1,79.0,168.5,7.7,0.0,2023-10-13,13,4,10,Automne,6
Toulon,2023-10-13 07:00:00,14.1,76.6,716.4,27.8,0.0,2023-10-13,13,4,10,Automne,7
Toulon,2023-10-13 08:00:00,20.3,83.1,539.4,16.3,0.0,2023-10-13,13,4,10,Automne,8
Toulon,2023-10-13 09:00:00,13.2,37.3,697.2,29.7,0.0,2023-10-13,13,4,10,Automne,9
Toulon,2023-10-13 10:00:00,16.0,55.4,528.2,6.1,0.0,2023-10-13,13,4,10,Automne,10
Toulon,2023-10-13 11:00:00,18.0,54.9,488.1,20.4,8.1,2023-10-13,13,4,10,Automne,11
Toulon,2023-10-13 12:00:00,17.8,47.5,401.0,6.3,0.0,2023-10-13,13,4,10,Automne,12
Toulon,2023-10-13 13:00:00,16.0,71.3,232.6,9.2,0.0,2023-10-13,13,4,10,Automne,13
Toulon,2023-10-13 14:00:00,9.2,66.2,711.9,2.4,0.0,2023-10-13,13,4,10,Automne,14
Toulon,2023-10-13 15:00:00,16.2,60.2,94.7,32.3,3.7,2023-10-13,13,4,10,Automne,15
Toulon,2023-10-13 16:00:00,9.8,94.1,721.9,5.6,0.0,2023-10-13,13,4,10,Automne,16
Toulon,2023-10-13 17:00:00,17.1,89.6,444.3,1.5,0.0,2023-10-13,13,4,10,Automne,17
Toulon,2023-10-13 18:00:00,14.2,81.6,677.7,0.1,0.0,2023-10-13,13,4,10,Automne,18
Toulon,2023-10-13 19:00:00,10.1,66.4,148.0,37.1,0.0,2023-10-13,13,4,10,Automne,19
Toulon,2023-10-13 20:00:00,15.5,57.1,758.3,5.8,0.0,2023-10-13,13,4,10,Automne,20
Toulon,2023-10-13 21:00:00,21.8,63.2,17.5,10.4,0.0,2023-10-13,13,4,10,Automne,21
Toulon,2023-10-13 22:00:00,19.5,80.8,46.6,32.5,0.0,2023-10-13,13,4,10,Automne,22
Toulon,2023-10-13 23:00:00,12.9,90.8,23.3,2.7,0.0,2023-10-13,13,4,10,Automne,23
Toulon,2023-10-14 00:00:00,16.7,68.9,37.3,26.8,0.0,2023-10-14,14,5,10,Automne,0
Toulon,2023-10-14 01:00:00,16.4,52.3,9.4,6.9,0.0,2023-10-14,14,5,10,Automne,1
Toulon,2023-10-14 02:00:00,22.5,80.3,46.0,21.1,0.0,2023-10-14,14,5,10,Automne,2
Toulon,2023-10-14 03:00:00,21.7,71.9,39.4,25.9,0.0,2023-10-14,14,5,10,Automne,3
Toulon,2023-10-14 04:00:00,19.4,80.0,28.2,16.9,0.0,2023-10-14,14,5,10,Automne,4
Toulon,2023-10-14 06:00:00,22.6,84.8,771.1,18.7,0.0,2023-10-14,14,5,10,Automne,6
Toulon,2023-10-14 07:00:00,11.8,91.1,468.4,22.0,0.0,2023-10-14,14,5,10,Automne,7
Toulon,2023-10-14 08:00:00,13.7,71.2,141.0,26.0,0.1,2023-10-14,14,5,10,Automne,8
Toulon,2023-10-14 09:00:00,15.0,48.0,237.9,11.0,0.0,2023-10-14,14,5,10,Automne,9
Toulon,2023-10-14 10:00:00,11.6,83.3,788.5,26.6,0.0,2023-10-14,14,5,10,Automne,10
Toulon,2023-10-14 11:00:00,18.6,57.6,757.7,27.5,7.4,2023-10-14,14,5,10,Automne,11
Toulon,2023-10-14 12:00:00,10.0,46.8,765.7,24.1,7.2,2023-10-14,14,5,10,Automne,12
Toulon,2023-10-14 13:00:00,12.5,44.8,723.7,0.0,0.0,2023-10-14,14,5,10,Automne,13
Toulon,2023-10-14 14:00:00,14.5,30.3,269.7,39.2,11.2,2023-10-14,14,5,10,Automne,14
Toulon,2023-10-14 15:00:00,16.2,70.6,296.9,2.8,0.0,2023-10-14,14,5,10,Automne,15
Toulon,2023-10-14 16:00:00,15.3,73.5,135.5,23.3,0.0,2023-10-14,14,5,10,Automne,16
Toulon,2023-10-14 17:00:00,11.1,60.4,369.0,21.5,0.0,2023-10-14,14,5,10,Automne,17
Toulon,2023-10-14 18:00:00,10.3,51.8,127.0,11.0,2.0,2023-10-14,14,5,10,Automne,18
Toulon,2023-10-14 19:00:00,23.0,93.9,635.1,35.9,0.0,2023-10-14,14,5,10,Automne,19
Toulon,2023-10-14 20:00:00,9.3,75.4,649.4,13.3,0.0,2023-10-14,14,5,10,Automne,20
Toulon,2023-10-14 21:00:00,16.3,56.8,39.4,25.1,0.0,2023-10-14,14,5,10,Automne,21
Toulon,2023-10-14 22:00:00,16.3,82.1,41.4,16.8,0.0,2023-10-14,14,5,10,Automne,22
Toulon,2023-10-14 23:00:00,10.0,83.8,18.7,34.3,9.3,2023-10-14,14,5,10,Automne,23
Toulon,2023-10-15 00:00:00,19.0,87.7,4.0,32.6,0.0,2023-10-15,15,6,10,Automne,0
Toulon,2023-10-15 01:00:00,13.6,81.2,6.2,3.7,0.0,2023-10-15,15,6,10,Automne,1
Toulon,2023-10-15 02:00:00,14.1,67.6,38.0,35.8,0.0,2023-10-15,15,6,10,Automne,2
Toulon,2023-10-15 04:00:00,14.6,78.8,15.3,25.8,2.9,2023-10-15,15,6,10,Automne,4
Toulon,2023-10-15 05:00:00,10.9,58.8,47.8,21.0,0.0,2023-10-15,15,6,10,Automne,5
Toulon,2023-10-15 06:00:00,18.5,49.7,587.8,34.4,0.0,2023-10-15,15,6,10,Automne,6
Toulon,2023-10-15 07:00:00,22.0,52.6,60.7,32.3,0.0,2023-10-15,15,6,10,Automne,7
Toulon,2023-10-15 08:00:00,15.7,33.1,681.8,33.9,0.0,2023-10-15,15,6,10,Automne,8
Toulon,2023-10-15 09:00:00,14.7,73.3,340.8,6.4,0.0,2023-10-15,15,6,10,Automne,9
Toulon,2023-10-15 10:00:00,11.0,40.4,107.8,9.7,0.0,2023-10-15,15,6,10,Automne,10
Toulon,2023-10-15 11:00:00,19.4,87.2,775.0,38.8,0.0,2023-10-15,15,6,10,Automne,11
Toulon,2023-10-15 13:00:00,10.1,91.1,158.3,27.1,11.9,2023-10-15,15,6,10,Automne,13
Toulon,2023-10-15 14:00:00,15.6,46.6,292.4,27.8,0.0,2023-10-15,15,6,10,Automne,14
Toulon,2023-10-15 15:00:00,15.5,79.9,181.2,17.2,10.9,2023-10-15,15,6,10,Automne,15
Toulon,2023-10-15 16:00:00,13.1,86.6,746.9,37.2,0.0,2023-10-15,15,6,10,Automne,16
Toulon,2023-10-15 17:00:00,21.9,85.6,87.4,28.6,0.0,2023-10-15,15,6,10,Automne,17
Toulon,2023-10-15 18:00:00,16.6,32.8,115.2,36.7,0.0,2023-10-15,15,6,10,Automne,18
Toulon,2023-10-15 19:00:00,16.5,93.1,714.2,0.1,0.0,2023-10-15,15,6,10,Automne,19
Toulon,2023-10-15 20:00:00,21.2,52.5,509.8,13.9,0.0,2023-10-15,15,6,10,Automne,20
Toulon,2023-10-15 21:00:00,20.5,90.5,274.70000000000005,16.2,0.0,2023-10-15,15,6,10,Automne,21
Toulon,2023-10-15 22:00:00,18.4,44.0,39.6,7.5,0.0,2023-10-15,15,6,10,Automne,22
Toulon,2023-10-15 23:00:00,9.9,93.5,40.4,11.7,0.0,2023-10-15,15,6,10,Automne,23
Toulon,2023-10-16 00:00:00,13.6,47.1,38.8,33.3,0.0,2023-10-16,16,0,10,Automne,0
Toulon,2023-10-16 01:00:00,9.3,64.8,43.4,21.4,10.1,2023-10-16,16,0,10,Automne,1
Toulon,2023-10-16 02:00:00,12.0,67.7,44.9,30.4,0.0,2023-10-16,16,0,10,Automne,2
Toulon,2023-10-16 03:00:00,21.1,67.5,49.0,2.2,2.3,2023-10-16,16,0,10,Automne,3
Toulon,2023-10-16 04:00:00,20.6,52.4,46.5,31.2,9.4,2023-10-16,16,0,10,Automne,4
Toulon,2023-10-16 06:00:00,17.5,90.1,355.5,37.3,0.0,2023-10-16,16,0,10,Automne,6
Toulon,2023-10-16 07:00:00,12.9,75.9,749.8,5.4,10.1,2023-10-16,16,0,10,Automne,7
Toulon,2023-10-16 08:00:00,9.2,82.5,578.3,9.3,0.0,2023-10-16,16,0,10,Automne,8
Toulon,2023-10-16 09:00:00,22.1,42.0,452.3,28.6,0.0,2023-10-16,16,0,10,Automne,9
Toulon,2023-10-16 10:00:00,10.4,54.0,121.8,36.6,0.0,2023-10-16,16,0,10,Automne,10
Toulon,2023-10-16 11:00:00,14.0,75.2,27.3,14.1,11.1,2023-10-16,16,0,10,Automne,11
Toulon,2023-10-16 12:00:00,11.8,92.8,395.3,29.3,0.0,2023-10-16,16,0,10,Automne,12
Toulon,2023-10-16 13:00:00,21.5,33.1,364.3,8.3,0.0,2023-10-16,16,0,10,Automne,13
Toulon,2023-10-16 14:00:00,17.3,61.4,794.3,9.3,0.0,2023-10-16,16,0,10,Automne,14
Toulon,2023-10-16 15:00:00,15.0,72.6,212.7,16.7,0.0,2023-10-16,16,0,10,Automne,15
Toulon,2023-10-16 16:00:00,18.0,68.8,354.3,15.8,0.0,2023-10-16,16,0,10,Automne,16
Toulon,2023-10-16 17:00:00,19.2,88.5,498.7,6.0,0.0,2023-10-16,16,0,10,Automne,17
Toulon,2023-10-16 18:00:00,16.9,34.0,428.8,9.8,0.0,2023-10-16,16,0,10,Automne,18
Toulon,2023-10-16 19:00:00,19.8,92.0,661.2,29.9,0.0,2023-10-16,16,0,10,Automne,19
Toulon,2023-10-16 20:00:00,13.0,77.4,400.6,35.5,0.0,2023-10-16,16,0,10,Automne,20
Toulon,2023-10-16 21:00:00,17.9,57.5,29.5,26.1,0.0,2023-10-16,16,0,10,Automne,21
Toulon,2023-10-16 22:00:00,18.3,68.7,2.2,21.7,0.0,2023-10-16,16,0,10,Automne,22
Toulon,2023-10-16 23:00:00,9.2,69.3,25.2,29.2,0.0,2023-10-16,16,0,10,Automne,23
Toulon,2023-10-17 00:00:00,15.4,35.5,29.3,25.1,0.0,2023-10-17,17,1,10,Automne,0
Toulon,2023-10-17 01:00:00,16.2,48.9,21.2,34.5,0.0,2023-10-17,17,1,10,Automne,1
Toulon,2023-10-17 02:00:00,19.4,85.1,35.7,21.6,0.0,2023-10-17,17,1,10,Automne,2
Toulon,2023-10-17 03:00:00,12.9,76.3,5.4,18.1,0.0,2023-10-17,17,1,10,Automne,3
Toulon,2023-10-17 04:00:00,15.0,54.4,1.2,1.8,0.0,2023-10-17,17,1,10,Automne,4
Toulon,2023-10-17 05:00:00,20.7,69.0,31.4,11.9,0.0,2023-10-17,17,1,10,Automne,5
Toulon,2023-10-17 06:00:00,15.0,38.3,470.7,18.0,2.2,2023-10-17,17,1,10,Automne,6
Toulon,2023-10-17 07:00:00,12.7,36.8,639.6,18.2,0.0,2023-10-17,17,1,10,Automne,7
Toulon,2023-10-17 08:00:00,14.9,86.1,273.4,10.9,11.9,2023-10-17,17,1,10,Automne,8
Toulon,2023-10-17 09:00:00,17.1,41.4,702.9,28.3,0.0,2023-10-17,17,1,10,Automne,9
Toulon,2023-10-17 10:00:00,19.0,30.7,216.1,18.9,0.0,2023-10-17,17,1,10,Automne,10
Toulon,2023-10-17 11:00:00,19.2,36.1,795.3,18.5,0.0,2023-10-17,17,1,10,Automne,11
Toulon,2023-10-17 12:00:00,22.6,93.9,592.3,10.2,0.0,2023-10-17,17,1,10,Automne,12
Toulon,2023-10-17 13:00:00,11.7,86.7,769.0,21.4,13.3,2023-10-17,17,1,10,Automne,13
Toulon,2023-10-17 14:00:00,9.9,51.5,6.0,28.7,0.0,2023-10-17,17,1,10,Automne,14
Toulon,2023-10-17 15:00:00,17.6,70.0,732.5,36.4,0.0,2023-10-17,17,1,10,Automne,15
Toulon,2023-10-17 16:00:00,14.6,45.5,418.7,36.9,8.3,2023-10-17,17,1,10,Automne,16
Toulon,2023-10-17 17:00:00,20.6,83.4,269.6,4.2,0.0,2023-10-17,17,1,10,Automne,17
Toulon,2023-10-17 18:00:00,12.0,49.7,545.7,27.5,0.0,2023-10-17,17,1,10,Automne,18
Toulon,2023-10-17 19:00:00,15.0,71.5,744.1,33.6,0.0,2023-10-17,17,1,10,Automne,19
Toulon,2023-10-17 20:00:00,16.2,64.7,651.1,17.0,0.0,2023-10-17,17,1,10,Automne,20
Toulon,2023-10-17 21:00:00,13.8,65.1,39.9,6.2,0.0,2023-10-17,17,1,10,Automne,21
Toulon,2023-10-17 22:00:00,14.3,59.5,26.1,30.8,11.3,2023-10-17,17,1,10,Automne,22
Toulon,2023-10-17 23:00:00,21.1,84.8,9.0,35.9,0.0,2023-10-17,17,1,10,Automne,23
Toulon,2023-10-18 00:00:00,10.3,68.7,8.8,1.1,0.0,2023-10-18,18,2,10,Automne,0
Toulon,2023-10-18 01:00:00,12.4,91.4,8.6,31.3,0.0,2023-10-18,18,2,10,Automne,1
Toulon,2023-10-18 03:00:00,14.8,73.3,24.1,20.5,0.0,2023-10-18,18,2,10,Automne,3
Toulon,2023-10-18 04:00:00,21.3,68.2,39.8,36.7,0.0,2023-10-18,18,2,10,Automne,4
Toulon,2023-10-18 05:00:00,17.2,45.9,15.3,5.0,0.0,2023-10-18,18,2,10,Automne,5
Toulon,2023-10-18 06:00:00,21.8,61.0,133.4,7.0,8.7,2023-10-18,18,2,10,Automne,6
Toulon,2023-10-18 07:00:00,15.1,80.6,242.3,37.9,0.0,2023-10-18,18,2,10,Automne,7
Toulon,2023-10-18 08:00:00,18.9,43.6,245.7,10.8,0.0,2023-10-18,18,2,10,Automne,8
Toulon,2023-10-18 09:00:00,10.0,35.7,574.1,23.6,0.0,2023-10-18,18,2,10,Automne,9
Toulon,2023-10-18 10:00:00,23.0,45.7,531.9,32.2,0.0,2023-10-18,18,2,10,Automne,10
Toulon,2023-10-18 11:00:00,18.5,78.8,534.1,33.7,0.0,2023-10-18,18,2,10,Automne,11
Toulon,2023-10-18 12:00:00,22.8,51.9,8.9,35.6,0.0,2023-10-18,18,2,10,Automne,12
Toulon,2023-10-18 13:00:00,14.5,76.0,456.0,24.4,8.2,2023-10-18,18,2,10,Automne,13
Toulon,2023-10-18 14:00:00,17.6,30.0,346.3,34.2,0.0,2023-10-18,18,2,10,Automne,14
Toulon,2023-10-18 15:00:00,12.3,84.6,197.0,33.8,0.0,2023-10-18,18,2,10,Automne,15
Toulon,2023-10-18 16:00:00,19.0,51.9,340.8,10.0,0.0,2023-10-18,18,2,10,Automne,16
Toulon,2023-10-18 17:00:00,11.9,79.3,543.4,5.5,0.0,2023-10-18,18,2,10,Automne,17
Toulon,2023-10-18 18:00:00,13.3,83.1,361.6,35.9,11.9,2023-10-18,18,2,10,Automne,18
Toulon,2023-10-18 19:00:00,9.2,67.7,783.0,22.8,6.4,2023-10-18,18,2,10,Automne,19
Toulon,2023-10-18 20:00:00,13.5,36.5,655.2,8.8,0.0,2023-10-18,18,2,10,Automne,20
Toulon,2023-10-18 21:00:00,15.3,39.3,20.0,22.0,0.0,2023-10-18,18,2,10,Automne,21
Toulon,2023-10-18 22:00:00,18.7,82.7,47.5,23.6,0.0,2023-10-18,18,2,10,Automne,22
Toulon,2023-10-18 23:00:00,15.7,58.6,41.8,13.8,0.0,2023-10-18,18,2,10,Automne,23
Toulon,2023-10-19 00:00:00,12.3,58.2,6.6,1.6,0.0,2023-10-19,19,3,10,Automne,0
Toulon,2023-10-19 01:00:00,12.9,62.0,9.9,17.1,0.0,2023-10-19,19,3,10,Automne,1
Toulon,2023-10-19 02:00:00,11.9,53.6,10.5,6.9,0.0,2023-10-19,19,3,10,Automne,2
Toulon,2023-10-19 03:00:00,10.0,86.6,34.4,10.0,0.0,2023-10-19,19,3,10,Automne,3
Toulon,2023-10-19 04:00:00,22.6,66.2,5.0,7.4,0.0,2023-10-19,19,3,10,Automne,4
Toulon,2023-10-19 05:00:00,13.6,88.5,269.05,38.3,0.0,2023-10-19,19,3,10,Automne,5
Toulon,2023-10-19 06:00:00,17.9,94.9,533.1,6.0,0.0,2023-10-19,19,3,10,Automne,6
Toulon,2023-10-19 07:00:00,16.4,77.8,422.4,16.1,0.0,2023-10-19,19,3,10,Automne,7
Toulon,2023-10-19 08:00:00,19.8,63.8,275.3,1.5,0.0,2023-10-19,19,3,10,Automne,8
Toulon,2023-10-19 09:00:00,15.9,75.0,39.4,24.8,0.0,2023-10-19,19,3,10,Automne,9
Toulon,2023-10-19 10:00:00,18.2,44.9,253.0,20.7,8.3,2023-10-19,19,3,10,Automne,10
Toulon,2023-10-19 11:00:00,16.1,73.4,150.8,23.8,0.0,2023-10-19,19,3,10,Automne,11
Toulon,2023-10-19 13:00:00,11.0,34.6,611.3,10.9,0.0,2023-10-19,19,3,10,Automne,13
Toulon,2023-10-19 14:00:00,14.8,78.4,530.0,29.5,0.0,2023-10-19,19,3,10,Automne,14
Toulon,2023-10-19 15:00:00,9.6,67.1,172.1,23.0,0.0,2023-10-19,19,3,10,Automne,15
Toulon,2023-10-19 16:00:00,11.9,73.4,363.0,27.1,10.4,2023-10-19,19,3,10,Automne,16
Toulon,2023-10-19 17:00:00,10.8,36.8,287.9,32.0,0.0,2023-10-19,19,3,10,Automne,17
Toulon,2023-10-19 18:00:00,15.8,93.1,760.5,22.6,0.0,2023-10-19,19,3,10,Automne,18
Toulon,2023-10-19 19:00:00,18.8,80.1,89.1,17.4,0.0,2023-10-19,19,3,10,Automne,19
Toulon,2023-10-19 20:00:00,15.5,81.9,22.3,1.1,0.0,2023-10-19,19,3,10,Automne,20
Toulon,2023-10-19 21:00:00,13.4,62.5,42.3,27.3,0.0,2023-10-19,19,3,10,Automne,21
Toulon,2023-10-19 22:00:00,18.4,51.5,6.5,24.6,0.0,2023-10-19,19,3,10,Automne,22
Toulon,2023-10-19 23:00:00,19.1,33.4,0.2,36.8,0.0,2023-10-19,19,3,10,Automne,23
Toulon,2023-10-20 00:00:00,19.2,78.3,11.7,36.4,10.8,2023-10-20,20,4,10,Automne,0
Toulon,2023-10-20 01:00:00,11.5,74.3,16.7,33.7,0.0,2023-10-20,20,4,10,Automne,1
Toulon,2023-10-20 02:00:00,11.9,82.5,21.9,3.0,0.0,2023-10-20,20,4,10,Automne,2
Toulon,2023-10-20 03:00:00,13.6,33.0,15.2,19.4,3.9,2023-10-20,20,4,10,Automne,3
Toulon,2023-10-20 04:00:00,15.0,31.5,28.7,38.0,0.0,2023-10-20,20,4,10,Automne,4
Toulon,2023-10-20 05:00:00,20.2,69.7,28.6,27.9,0.0,2023-10-20,20,4,10,Automne,5
Toulon,2023-10-20 06:00:00,16.0,80.2,357.0,16.3,0.3,2023-10-20,20,4,10,Automne,6
Toulon,2023-10-20 07:00:00,12.1,69.6,622.3,32.1,0.0,2023-10-20,20,4,10,Automne,7
Toulon,2023-10-20 08:00:00,19.6,67.6,717.2,33.4,0.0,2023-10-20,20,4,10,Automne,8
Toulon,2023-10-20 09:00:00,13.1,64.6,388.0,7.1,0.0,2023-10-20,20,4,10,Automne,9
Toulon,2023-10-20 10:00:00,17.3,80.0,228.6,8.4,0.0,2023-10-20,20,4,10,Automne,10
Toulon,2023-10-20 11:00:00,15.8,47.3,670.7,15.5,0.0,2023-10-20,20,4,10,Automne,11
Toulon,2023-10-20 12:00:00,18.7,34.9,98.0,38.1,0.0,2023-10-20,20,4,10,Automne,12
Toulon,2023-10-20 14:00:00,10.9,75.2,486.5,15.7,0.0,2023-10-20,20,4,10,Automne,14
Toulon,2023-10-20 15:00:00,19.1,51.4,373.6,24.7,0.0,2023-10-20,20,4,10,Automne,15
Toulon,2023-10-20 16:00:00,12.5,68.1,790.4,1.2,0.0,2023-10-20,20,4,10,Automne,16
Toulon,2023-10-20 17:00:00,16.0,74.3,605.4,10.6,0.0,2023-10-20,20,4,10,Automne,17
Toulon,2023-10-20 18:00:00,12.1,68.2,271.5,12.5,0.0,2023-10-20,20,4,10,Automne,18
Toulon,2023-10-20 19:00:00,20.1,47.5,308.5,32.3,0.0,2023-10-20,20,4,10,Automne,19
Toulon,2023-10-20 20:00:00,13.1,50.8,600.4,10.9,4.8,2023-10-20,20,4,10,Automne,20
Toulon,2023-10-20 21:00:00,18.5,89.9,33.3,25.4,2.1,2023-10-20,20,4,10,Automne,21
Toulon,2023-10-20 22:00:00,21.9,86.1,41.5,12.9,0.0,2023-10-20,20,4,10,Automne,22
Toulon,2023-10-20 23:00:00,14.4,59.8,35.1,18.2,0.0,2023-10-20,20,4,10,Automne,23
Toulon,2023-10-21 00:00:00,21.4,48.9,47.7,1.9,0.2,2023-10-21,21,5,10,Automne,0
Toulon,2023-10-21 01:00:00,17.0,41.7,9.2,33.4,2.1,2023-10-21,21,5,10,Automne,1
Toulon,2023-10-21 02:00:00,13.3,45.0,22.3,18.5,0.0,2023-10-21,21,5,10,Automne,2
Toulon,2023-10-21 03:00:00,9.6,83.0,27.6,26.9,0.0,2023-10-21,21,5,10,Automne,3
Toulon,2023-10-21 04:00:00,15.6,53.8,32.8,16.7,0.0,2023-10-21,21,5,10,Automne,4
Toulon,2023-10-21 05:00:00,10.8,56.6,13.2,15.3,6.7,2023-10-21,21,5,10,Automne,5
Toulon,2023-10-21 06:00:00,12.7,92.5,181.9,28.7,0.0,2023-10-21,21,5,10,Automne,6
Toulon,2023-10-21 08:00:00,13.0,76.7,568.7,10.6,0.0,2023-10-21,21,5,10,Automne,8
Toulon,2023-10-21 09:00:00,12.0,73.4,684.6,8.2,0.0,2023-10-21,21,5,10,Automne,9
Toulon,2023-10-21 10:00:00,13.9,32.0,557.0,14.2,0.0,2023-10-21,21,5,10,Automne,10
Toulon,2023-10-21 11:00:00,10.0,70.1,270.5,8.6,10.7,2023-10-21,21,5,10,Automne,11
